 -99.90 -99.90 20171003 09 20171003 09 0.10E+01   201  3  3 1.00 1.00 -179.0    0.0 360  89 "CORRELATION MAP"
 51.00    19.00   18  0.7770526E+00   0.4188947E-04   0.2316270E-03
 52.00    19.00   18  0.7499999E+00   0.3377307E-04   0.2500000E-03
 53.00    19.00   18  0.7500001E+00   0.6546794E-04   0.2500000E-03
 54.00    19.00   18  0.7500001E+00   0.2954420E-03   0.2500000E-03
 55.00    19.00   18  0.7500001E+00   0.7984397E-04   0.2500000E-03
 56.00    19.00   18  0.7499999E+00   0.2097731E-04   0.2500000E-03
 57.00    19.00   18  0.7097528E+00   0.6800018E-05   0.2379544E-03
 58.00    19.00   18  0.6748721E-01   0.5131259E-05   0.3551637E-03
 49.00    20.00   18  0.2264053E-06   0.7244321E-07   0.4998625E-03
 50.00    20.00   18  0.1454370E+00   0.1306130E-04   0.3255117E-03
 51.00    20.00   18  0.8481715E+00   0.3497498E-04   0.1795067E-03
 52.00    20.00   18  0.7500002E+00   0.3401170E-04   0.2500000E-03
 53.00    20.00   18  0.7500000E+00   0.3115619E-04   0.2500000E-03
 54.00    20.00   18  0.7500001E+00   0.1560169E-04   0.2500000E-03
 55.00    20.00   18  0.7500001E+00   0.7687348E-05   0.2500000E-03
 56.00    20.00   18  0.7499999E+00   0.6687687E-05   0.2500000E-03
 57.00    20.00   18  0.7497969E+00   0.1333222E-04   0.2499324E-03
 58.00    20.00   18  0.7446257E+00   0.3317666E-03   0.2482340E-03
 49.00    21.00   18  0.3012496E-08   0.1659460E-07   0.4999842E-03
 50.00    21.00   18  0.1613692E+00   0.1657267E-04   0.3131201E-03
 51.00    21.00   18  0.8158107E+00   0.1793347E-04   0.2039963E-03
 52.00    21.00   18  0.7500000E+00   0.1579764E-04   0.2500000E-03
 53.00    21.00   18  0.7500000E+00   0.1061056E-04   0.2500000E-03
 54.00    21.00   18  0.7500001E+00   0.1051771E-04   0.2500000E-03
 55.00    21.00   18  0.7500000E+00   0.1891833E-04   0.2500000E-03
 56.00    21.00   18  0.7499999E+00   0.8653807E-04   0.2500000E-03
 57.00    21.00   18  0.7499999E+00   0.4735638E-02   0.2500000E-03
 49.00    22.00   18  0.1457043E-06   0.3940575E-06   0.4998898E-03
 50.00    22.00   18  0.2782338E+00   0.3938089E-04   0.2315193E-03
 51.00    22.00   18  0.7940941E+00   0.1417283E-04   0.2196822E-03
 52.00    22.00   18  0.7500000E+00   0.1012228E-04   0.2500000E-03
 53.00    22.00   18  0.7500001E+00   0.1928836E-04   0.2500000E-03
 54.00    22.00   18  0.7499999E+00   0.1637279E-03   0.2500000E-03
 55.00    22.00   18  0.7500000E+00   0.3783742E-02   0.2500000E-03
 56.00    22.00   18  0.7500002E+00   0.3646243E+01   0.2500000E-03
 50.00    23.00   18  0.3202196E+00   0.1468339E-03   0.2052056E-03
 51.00    23.00   18  0.8148135E+00   0.5515521E-04   0.2047288E-03
 52.00    23.00   18  0.7499999E+00   0.6148509E-04   0.2500000E-03
 53.00    23.00   18  0.7499999E+00   0.5538468E-03   0.2500000E-03
 54.00    23.00   18  0.7499999E+00   0.1519807E+01   0.2500000E-03
 50.00    24.00   18  0.6375947E-01   0.7915992E-03   0.3975900E-03
 51.00    24.00   18  0.9824807E+00   0.3454137E-02   0.4663286E-04
 52.00    24.00   18  0.7500000E+00   0.1306275E-01   0.2500001E-03
 53.00    24.00   18  0.7500001E+00   0.3167869E+01   0.2500000E-03
 49.00    15.00   19  0.6072938E-09   0.8100147E-09   0.4999929E-03
 50.00    15.00   19  0.1142128E-06   0.4344274E-07   0.4999024E-03
 48.00    16.00   19  0.1175522E-05   0.5313357E-07   0.4996865E-03
 49.00    16.00   19  0.1617803E-02   0.1496007E-05   0.4875895E-03
